Question	Rationale	Label
Kate's toy creates low friction when sliding over a counter and high friction when sliding over a floor. Kate's toy will move faster over (A) floor or (B) counter	When something has low friction, it is easier to slide. Thus, the toy will move faster over the counter because it has low friction.	(B)
Kate's toy creates low friction when sliding over a counter and high friction when sliding over a floor. Kate's toy will move faster over (A) floor or (B) counter	When something has lower friction, it is easier to slide. Thus, Kate's toy will move faster over the counter because it creates low friction when sliding over the counter.	(B)
Kate's toy creates low friction when sliding over a counter and high friction when sliding over a floor. Kate's toy will move faster over (A) floor or (B) counter	When something is low friction, it is easier to slide. Thus, the toy will move faster over counter because it has lower friction.	(B)
Kate's toy creates low friction when sliding over a counter and high friction when sliding over a floor. Kate's toy will move faster over (A) floor or (B) counter	When something has low friction, it is easier to slide. Thus, Kate's toy will move faster over the counter since it has low friction.	(B)
James knows that matted hair isn't as smooth as sleek hair. Which hair has more friction? (A) matted hair (B) sleek hair	When something has more friction, it is harder to slide. Thus, matted hair has more friction than sleek hair.	(A)
James knows that matted hair isn't as smooth as sleek hair. Which hair has more friction? (A) matted hair (B) sleek hair	Friction is the force that opposes motion. When something is rougher, it has more friction. Thus, matted hair has more friction than sleek hair.	(A)
James knows that matted hair isn't as smooth as sleek hair. Which hair has more friction? (A) matted hair (B) sleek hair	When something has more friction, it is harder to move. Thus, matted hair has more friction than sleek hair.	(A)
James knows that matted hair isn't as smooth as sleek hair. Which hair has more friction? (A) matted hair (B) sleek hair	When something has more friction, it is harder to move or it has more resistance. Thus, matted hair has more friction because it is not as smooth as sleek hair.	(A)
James knows that matted hair isn't as smooth as sleek hair. Which hair has more friction? (A) matted hair (B) sleek hair	When something has more friction, it is harder to move. Thus, matted hair has more friction than sleek hair.	(A)
If a bike made of steel and a bike made of aluminum were racing, which would reach their top speed faster (A) the steel bike or the (B) aluminum bike.	When something is lighter, it is easier to accelerate and reach its top speed faster. Thus, the aluminum bike would reach its top speed faster because it is lighter than the steel bike.	(B)
If a bike made of steel and a bike made of aluminum were racing, which would reach their top speed faster (A) the steel bike or the (B) aluminum bike.	When something is lighter, it is easier to move and can reach its top speed faster. Thus, the aluminum bike would reach its top speed faster because it is lighter.	(B)
If a bike made of steel and a bike made of aluminum were racing, which would reach their top speed faster (A) the steel bike or the (B) aluminum bike.	When something is lighter, it is easier to accelerate. Thus, the aluminum bike would reach its top speed faster because it is lighter.	(B)
If a bike made of steel and a bike made of aluminum were racing, which would reach their top speed faster (A) the steel bike or the (B) aluminum bike.	When something is smoother, it can reach its top speed faster. Thus, the aluminum bike would reach its top speed faster because aluminum is smoother than steel.	(B)
If a bike made of steel and a bike made of aluminum were racing, which would reach their top speed faster (A) the steel bike or the (B) aluminum bike.	When something is lighter, it can reach its top speed faster. Thus, the aluminum bike, which is lighter than the steel bike, would reach its top speed faster.	(B)
The restaurant manager carried dishes much easier on the carpet than on the kitchen tile floor because it had (A) more friction (B) less friction	When something has less friction, it is easier to move. Thus, the manager carried dishes easier on the carpet because it has less friction.	(B)
The restaurant manager carried dishes much easier on the carpet than on the kitchen tile floor because it had (A) more friction (B) less friction	When something has less friction, it is easier to slide on. Thus, the manager carried dishes easier on the carpet because it had less friction.	(B)
The restaurant manager carried dishes much easier on the carpet than on the kitchen tile floor because it had (A) more friction (B) less friction	When something has less friction, it is easier to slide over it. Thus, he could carry the dishes easier on the carpet because it had less friction.	(B)
The restaurant manager carried dishes much easier on the carpet than on the kitchen tile floor because it had (A) more friction (B) less friction	When something has less friction, it is easier to slide. Thus, the manager carried dishes easier on the carpet because it had less friction.	(B)
The restaurant manager carried dishes much easier on the carpet than on the kitchen tile floor because it had (A) more friction (B) less friction	When something has less friction, it is easier to slide. The carpet has less friction than the kitchen tile floor. Thus, it had less friction.	(B)
Milo's kitchen table is smoother than his coffee table. Sliding a piece of paper across the _____ will heat the paper up less (A) coffee table (B) kitchen table	When something is smoother, it slides easier and causes less friction to heat up the paper. Thus, sliding a piece of paper across the kitchen table will heat the paper up less.	(B)
Milo's kitchen table is smoother than his coffee table. Sliding a piece of paper across the _____ will heat the paper up less (A) coffee table (B) kitchen table	When something is smoother, it generates less friction. Thus, sliding a piece of paper across the kitchen table will heat the paper up less.	(B)
Milo's kitchen table is smoother than his coffee table. Sliding a piece of paper across the _____ will heat the paper up less (A) coffee table (B) kitchen table	When something is smoother, it is easier for it to slide, and there will be less friction, which will mean less heat. Thus, sliding the paper across the kitchen table will generate less heat.	(B)
Milo's kitchen table is smoother than his coffee table. Sliding a piece of paper across the _____ will heat the paper up less (A) coffee table (B) kitchen table	When something is smoother, it is easier to slide and it produces less heat. Thus, sliding a piece of paper across the kitchen table will heat the paper up less.	(B)
Milo's kitchen table is smoother than his coffee table. Sliding a piece of paper across the _____ will heat the paper up less (A) coffee table (B) kitchen table	When something is smoother, there is less friction. Thus, sliding a piece of paper across the kitchen table will heat the paper up less.	(B)
Craig just got done walking home from school which was 3 miles. Jamie took the bus home from school. Who would sweat more? (A) Jamie (B) Craig	Walking requires more physical effort than taking a bus. Thus, Craig would sweat more since he walked home from school.	(B)
Craig just got done walking home from school which was 3 miles. Jamie took the bus home from school. Who would sweat more? (A) Jamie (B) Craig	When someone exercises for a period of time, they will usually sweat more. Since Craig walked for 3 miles, he would sweat more than Jamie, who took the bus.	(B)
Craig just got done walking home from school which was 3 miles. Jamie took the bus home from school. Who would sweat more? (A) Jamie (B) Craig	Walking requires more physical exertion than taking a bus. Thus, Craig would sweat more.	(B)
Craig just got done walking home from school which was 3 miles. Jamie took the bus home from school. Who would sweat more? (A) Jamie (B) Craig	Walking requires more physical exertion than taking the bus. Thus, Craig would sweat more because he was walking.	(B)
Craig just got done walking home from school which was 3 miles. Jamie took the bus home from school. Who would sweat more? (A) Jamie (B) Craig	Walking takes more physical exertion and motion than taking the bus. Thus, Craig would sweat more as he walked home from school.	(B)
The nunchucks experience more resistance on a yoga mat then on a wooden floor. This means that they will slide slower on the (A) yoga mat (B) wooden floor	When something has more resistance, it will slide slower. Thus, they will slide slower on the yoga mat because it has more resistance.	(A)
The nunchucks experience more resistance on a yoga mat then on a wooden floor. This means that they will slide slower on the (A) yoga mat (B) wooden floor	When something has more resistance, it is harder to move. Thus, the nunchucks will slide slower on the yoga mat because it has more resistance.	(A)
The nunchucks experience more resistance on a yoga mat then on a wooden floor. This means that they will slide slower on the (A) yoga mat (B) wooden floor	When something has more resistance, it is harder to slide. Thus, the nunchucks will slide slower on the yoga mat because it has more resistance.	(A)
The nunchucks experience more resistance on a yoga mat then on a wooden floor. This means that they will slide slower on the (A) yoga mat (B) wooden floor	When something has more resistance, it is harder to slide. Thus, the nunchucks will slide slower on the yoga mat because it has more resistance.	(A)
The nunchucks experience more resistance on a yoga mat then on a wooden floor. This means that they will slide slower on the (A) yoga mat (B) wooden floor	When something has more resistance, it is harder to slide. The nunchucks experience more resistance on a yoga mat. Thus, they will slide slower on the yoga mat.	(A)
A comet has been flung to the center of the solar system between the Sun and Mercury. The Sun is magnitudes larger in terms of mass than is Mercury. Which body has the higher amount of gravitational pull and will pull the comet into its orbit? (A) The Sun (B) Mercury	When something is larger in terms of mass, it has a higher amount of gravitational pull. The Sun is larger in mass than Mercury. Thus, the Sun has the higher amount of gravitational pull and will pull the comet into its orbit.	(A)
A comet has been flung to the center of the solar system between the Sun and Mercury. The Sun is magnitudes larger in terms of mass than is Mercury. Which body has the higher amount of gravitational pull and will pull the comet into its orbit? (A) The Sun (B) Mercury	The body with the higher mass has the higher amount of gravitational pull. The Sun is much larger in terms of mass than is Mercury, so it will have the higher gravitational pull and pull the comet into its orbit.	(A)
A comet has been flung to the center of the solar system between the Sun and Mercury. The Sun is magnitudes larger in terms of mass than is Mercury. Which body has the higher amount of gravitational pull and will pull the comet into its orbit? (A) The Sun (B) Mercury	When something has more mass, it has a stronger gravitational pull. The Sun has a much larger mass than Mercury and thus has a higher amount of gravitational pull.	(A)
A comet has been flung to the center of the solar system between the Sun and Mercury. The Sun is magnitudes larger in terms of mass than is Mercury. Which body has the higher amount of gravitational pull and will pull the comet into its orbit? (A) The Sun (B) Mercury	The Sun has the higher amount of gravitational pull because it is much larger in terms of mass than Mercury. Thus, it will pull the comet into its orbit.	(A)
A comet has been flung to the center of the solar system between the Sun and Mercury. The Sun is magnitudes larger in terms of mass than is Mercury. Which body has the higher amount of gravitational pull and will pull the comet into its orbit? (A) The Sun (B) Mercury	When something is bigger, it has more gravitational pull. The Sun is magnitudes larger in terms of mass than is Mercury. Thus, the Sun has more gravitational pull and will pull the comet into its orbit.	(A)
As the school bus drove off, it looked like Johnny's mom drove (A) shrank or  (B) grew larger	When something is farther away, it looks smaller. Thus, it looked like Johnny's mom drove shrank.	(A)
As the school bus drove off, it looked like Johnny's mom drove (A) shrank or  (B) grew larger	When something moves away, it looks like it is shrinking. Thus, the school bus looked like it shrank as it drove away.	(A)
As the school bus drove off, it looked like Johnny's mom drove (A) shrank or  (B) grew larger	When something is farther away, it looks smaller. Thus, as the school bus drove off, it looked like Johnny's mom drove shrank.	(A)
As the school bus drove off, it looked like Johnny's mom drove (A) shrank or  (B) grew larger	When something is farther away, it looks smaller. Thus, Johnny's mom drove farther away and looked like she shrank.	(A)
As the school bus drove off, it looked like Johnny's mom drove (A) shrank or  (B) grew larger	When something is further away, it looks smaller. Thus, Johnny's mom drove off and it looked like she shrank.	(A)
Dean takes his truck down green street and the truck does not get hot. The truck then drives down blue street and the truck gets very hot. Green street has (A) more resistance (B) less resistance.	When something has less resistance, it is easier to drive on. Thus, green street has less resistance which causes the truck not to get hot.	(B)
Dean takes his truck down green street and the truck does not get hot. The truck then drives down blue street and the truck gets very hot. Green street has (A) more resistance (B) less resistance.	When something has less resistance, it is easier to move. Thus, Green street had less resistance and the truck did not get hot.	(B)
Dean takes his truck down green street and the truck does not get hot. The truck then drives down blue street and the truck gets very hot. Green street has (A) more resistance (B) less resistance.	When something has less resistance, it is easier to drive over. Thus, the truck does not get hot on green street because it has less resistance.	(B)
Dean takes his truck down green street and the truck does not get hot. The truck then drives down blue street and the truck gets very hot. Green street has (A) more resistance (B) less resistance.	When something has less resistance, it is easier to travel. Thus, Green street has less resistance, and the truck does not get hot.	(B)
A steel ball has a greater mass then a pebble. Which object has a stronger gravitational field? (A) steel ball (B) pebble	Mass affects the strength of a gravitational field. Since the steel ball has a greater mass, it has a stronger gravitational field.	(A)
A steel ball has a greater mass then a pebble. Which object has a stronger gravitational field? (A) steel ball (B) pebble	Gravitational fields are determined by mass. The steel ball has more mass than the pebble, so it has a stronger gravitational field.	(A)
A steel ball has a greater mass then a pebble. Which object has a stronger gravitational field? (A) steel ball (B) pebble	Gravitational field is determined by the mass of an object. Because the steel ball has a greater mass, it has a stronger gravitational field.	(A)
A steel ball has a greater mass then a pebble. Which object has a stronger gravitational field? (A) steel ball (B) pebble	When something has a greater mass, it has a stronger gravitational field. Thus, the steel ball has a stronger gravitational field because it has a greater mass.	(A)
A steel ball has a greater mass then a pebble. Which object has a stronger gravitational field? (A) steel ball (B) pebble	When something has greater mass, it has a stronger gravitational field. Thus, the steel ball has a stronger gravitational field because it has greater mass.	(A)
Brenda and Shannon are working out at the gym. Brenda can't work out as hard as Shannon because she broke her foot. Because of this (A) Brenda is sweating more than Shannon (B) Brenda is sweating less than Shannon	Brenda can't work out as hard as Shannon because of her broken foot. Therefore, she is sweating less than Shannon.	(B)
Brenda and Shannon are working out at the gym. Brenda can't work out as hard as Shannon because she broke her foot. Because of this (A) Brenda is sweating more than Shannon (B) Brenda is sweating less than Shannon	Brenda has a physical limitation, so she is not able to work out as hard as Shannon. Thus, Brenda is sweating less than Shannon.	(B)
Brenda and Shannon are working out at the gym. Brenda can't work out as hard as Shannon because she broke her foot. Because of this (A) Brenda is sweating more than Shannon (B) Brenda is sweating less than Shannon	Because Brenda is injured, she is unable to work out as hard as Shannon. Thus, she is sweating less than Shannon.	(B)
Brenda and Shannon are working out at the gym. Brenda can't work out as hard as Shannon because she broke her foot. Because of this (A) Brenda is sweating more than Shannon (B) Brenda is sweating less than Shannon	Because Brenda can't work out as hard as Shannon, she is exerting less effort. Thus, she is sweating less than Shannon.	(B)
Brenda and Shannon are working out at the gym. Brenda can't work out as hard as Shannon because she broke her foot. Because of this (A) Brenda is sweating more than Shannon (B) Brenda is sweating less than Shannon	When something is broken, it takes more effort to exercise. Thus, Brenda is sweating less than Shannon because of her broken foot.	(B)
Shirley rolls her baseball down the path and onto the sidewalk. The muddy path makes the ball go slowly, but the baseball speeds up when it hits the icy sidewalk. This is because there is more resistance on the (A) icy sidewalk (B) muddy path.	When something has more resistance, it is harder for something to move. Thus, there is more resistance on the muddy path.	(B)
Shirley rolls her baseball down the path and onto the sidewalk. The muddy path makes the ball go slowly, but the baseball speeds up when it hits the icy sidewalk. This is because there is more resistance on the (A) icy sidewalk (B) muddy path.	When something has more resistance, it is harder to move, and thus it slows down. The muddy path has more resistance than the icy sidewalk, so the ball goes slowly on the muddy path.	(B)
Shirley rolls her baseball down the path and onto the sidewalk. The muddy path makes the ball go slowly, but the baseball speeds up when it hits the icy sidewalk. This is because there is more resistance on the (A) icy sidewalk (B) muddy path.	When something has less resistance, it is easier to slide. Thus, there is more resistance on the muddy path and the ball speeds up when it hits the icy sidewalk.	(B)
Shirley rolls her baseball down the path and onto the sidewalk. The muddy path makes the ball go slowly, but the baseball speeds up when it hits the icy sidewalk. This is because there is more resistance on the (A) icy sidewalk (B) muddy path.	When something has more resistance, it is harder to move. Thus, there is more resistance on the muddy path.	(B)
Shirley rolls her baseball down the path and onto the sidewalk. The muddy path makes the ball go slowly, but the baseball speeds up when it hits the icy sidewalk. This is because there is more resistance on the (A) icy sidewalk (B) muddy path.	When something has more resistance, it is harder to move. Thus, there is more resistance on the muddy path, which makes the ball go slower.	(B)
A toy car slid down the floor of a movie theater after it was cleaned. That same car was was rolled down the floor that was pretty sticky. It didn't go far at all. The car went further on the clean floor because it has (A) more resistance or (B) less resistance?	When something has less resistance, it is easier to slide. Thus, the car went further on the clean floor because it has less resistance.	(B)
A toy car slid down the floor of a movie theater after it was cleaned. That same car was was rolled down the floor that was pretty sticky. It didn't go far at all. The car went further on the clean floor because it has (A) more resistance or (B) less resistance?	When something has less resistance, it is easier to slide. Thus, the car went further on the clean floor because it had less resistance.	(B)
A toy car slid down the floor of a movie theater after it was cleaned. That same car was was rolled down the floor that was pretty sticky. It didn't go far at all. The car went further on the clean floor because it has (A) more resistance or (B) less resistance?	When something has less resistance, it is easier to move. Thus, the car went further on the clean floor because it has less resistance.	(B)
A toy car slid down the floor of a movie theater after it was cleaned. That same car was was rolled down the floor that was pretty sticky. It didn't go far at all. The car went further on the clean floor because it has (A) more resistance or (B) less resistance?	When something has less resistance, it is easier to slide. Thus, the car went further on the clean floor because it had less resistance.	(B)
A toy car slid down the floor of a movie theater after it was cleaned. That same car was was rolled down the floor that was pretty sticky. It didn't go far at all. The car went further on the clean floor because it has (A) more resistance or (B) less resistance?	When something has less resistance, it is easier to move. Thus, the car went further on the clean floor because it has less resistance.	(B)
Sean needs a shelter for camping.  He chooses a canvas tarp over plastic sheeting because the sheeting is more likely to (A) break (B) cost more	Plastic sheeting has less durability than a canvas tarp. Thus, the plastic sheeting is more likely to break.	(A)
Sean needs a shelter for camping.  He chooses a canvas tarp over plastic sheeting because the sheeting is more likely to (A) break (B) cost more	Plastic sheeting has less durability than canvas tarp. Thus, it is more likely to break.	(A)
Sean needs a shelter for camping.  He chooses a canvas tarp over plastic sheeting because the sheeting is more likely to (A) break (B) cost more	Plastic sheeting is not as flexible as a canvas tarp, so it is more likely to break under pressure. Thus, the sheeting is more likely to break.	(A)
Sean needs a shelter for camping.  He chooses a canvas tarp over plastic sheeting because the sheeting is more likely to (A) break (B) cost more	Plastic sheeting will not be as flexible as a canvas tarp. Thus, it is more likely to break under pressure.	(A)
Sean needs a shelter for camping.  He chooses a canvas tarp over plastic sheeting because the sheeting is more likely to (A) break (B) cost more	Plastic sheeting is not very flexible, so it is more likely to break when it is bent or moved. Thus, the sheeting is more likely to break.	(A)
Dan drives a tank down a rocky path and down a concrete road. Dan sees that he can go ten miles in ten minutes on the concrete road, but only five miles in ten minutes on the rocky path. This is because the rocky path has (A) more friction (B) less friction.	When something has more friction, it causes resistance. Thus, the rocky path has more friction, making it harder to travel and slowing Dan down.	(A)
Dan drives a tank down a rocky path and down a concrete road. Dan sees that he can go ten miles in ten minutes on the concrete road, but only five miles in ten minutes on the rocky path. This is because the rocky path has (A) more friction (B) less friction.	When something has more friction, it is harder to move. Thus, the rocky path has more friction, and Dan could only go five miles in ten minutes on the rocky path.	(A)
Dan drives a tank down a rocky path and down a concrete road. Dan sees that he can go ten miles in ten minutes on the concrete road, but only five miles in ten minutes on the rocky path. This is because the rocky path has (A) more friction (B) less friction.	When something has more friction, it is harder to move. Thus, the rocky path has more friction and Dan can go less distance in the same amount of time.	(A)
Kim learned that her finger is not as rough as her toe by slipping her ring over both digits. The ring heated up less when she slipped it onto her (A) finger (B) toe	When something is smoother, it has less friction so it does not heat up as much when something slides on it. Thus, the ring heated up less when she slipped it onto her finger because the finger is smoother.	(A)
Kim learned that her finger is not as rough as her toe by slipping her ring over both digits. The ring heated up less when she slipped it onto her (A) finger (B) toe	When something is smoother, it provides less resistance and thus produces lower levels of heat. Thus, the ring heated up less when she slipped it onto her finger, which is smoother.	(A)
Kim learned that her finger is not as rough as her toe by slipping her ring over both digits. The ring heated up less when she slipped it onto her (A) finger (B) toe	When something is rougher, it creates more friction. Thus, the ring heated up less when she slipped it onto her finger because it is less rough than her toe.	(A)
Kim learned that her finger is not as rough as her toe by slipping her ring over both digits. The ring heated up less when she slipped it onto her (A) finger (B) toe	When something is smoother, it has less resistance. Her finger is smoother than her toe, so it has less resistance. Thus, the ring heated up less when she slipped it onto her finger.	(A)
Kim learned that her finger is not as rough as her toe by slipping her ring over both digits. The ring heated up less when she slipped it onto her (A) finger (B) toe	When something is smoother, it creates less heat when something rubs against it. Thus, the ring heated up less when she slipped it onto her finger because her finger is smoother than her toe.	(A)
Mike's tank weighs much more than his motorcycle. Which object takes longer to speed up? (A) motorcycle (B) tank	When something is heavier, it takes longer to speed up. Thus, Mike's tank takes longer to speed up because it is heavier.	(B)
Mike's tank weighs much more than his motorcycle. Which object takes longer to speed up? (A) motorcycle (B) tank	When something is heavier, it takes more effort or time to speed up. The tank is much heavier than the motorcycle, so it will take longer to speed up.	(B)
Mike's tank weighs much more than his motorcycle. Which object takes longer to speed up? (A) motorcycle (B) tank	When something is heavier, it takes longer to speed up. Thus, Mike's tank takes longer to speed up because it is heavier.	(B)
Mike's tank weighs much more than his motorcycle. Which object takes longer to speed up? (A) motorcycle (B) tank	When something has more mass, it takes longer to speed up. Thus, the tank takes longer to speed up because it has more mass.	(B)
Mike's tank weighs much more than his motorcycle. Which object takes longer to speed up? (A) motorcycle (B) tank	When something is heavier, it takes longer to speed up. Thus, the tank takes longer to speed up because it is heavier.	(B)
Becky is dying some jeans in a bucket and she has to keep stirring them. She thinks it's better to use a thick wooden stick than a thin one because (A) the thin one is weaker (B) the thick one is weaker	When something is thicker, it is usually more durable and can withstand more pressure. Thus, it is better to use a thick wooden stick as it is more durable.	(A)
Becky is dying some jeans in a bucket and she has to keep stirring them. She thinks it's better to use a thick wooden stick than a thin one because (A) the thin one is weaker (B) the thick one is weaker	When something is stronger, it can hold its shape without breaking. Therefore, it is better to use a thick wooden stick because it is stronger and can stir the jeans without breaking.	(A)
Joe is driving back to the city at night and is ten miles away. When Joe gets closer to the city and is one mile away, he'll notice the lights will appear (A) dimmer (B) brighter.	When something is closer, it looks brighter. Thus, Joe will notice the lights appear brighter when he is one mile away from the city.	(B)
Joe is driving back to the city at night and is ten miles away. When Joe gets closer to the city and is one mile away, he'll notice the lights will appear (A) dimmer (B) brighter.	When something is closer, it appears brighter. Thus, Joe will notice the lights will appear brighter when he is one mile away from the city.	(B)
Joe is driving back to the city at night and is ten miles away. When Joe gets closer to the city and is one mile away, he'll notice the lights will appear (A) dimmer (B) brighter.	When something is farther away, it will appear dimmer. Thus, when Joe is closer and is one mile from the city, the lights will appear brighter.	(B)
Joe is driving back to the city at night and is ten miles away. When Joe gets closer to the city and is one mile away, he'll notice the lights will appear (A) dimmer (B) brighter.	When something is closer, it appears brighter. Thus, Joe will notice the lights will appear brighter when he is one mile away.	(B)
Joe is driving back to the city at night and is ten miles away. When Joe gets closer to the city and is one mile away, he'll notice the lights will appear (A) dimmer (B) brighter.	When something is closer, it appears brighter. Thus, Joe will notice the lights will appear brighter when he is one mile away.	(B)
Scientists found 2 new planets in a newly discovered solar system. They concluded that Planet T would have a higher gravitational pull than Planet S because (A) it had more mass (B) it had lower mass	Gravitational pull is related to the mass of an object; greater mass means greater gravitational pull. Thus, Planet T would have a higher gravitational pull than Planet S because it had more mass.	(A)
Scientists found 2 new planets in a newly discovered solar system. They concluded that Planet T would have a higher gravitational pull than Planet S because (A) it had more mass (B) it had lower mass	Gravity is determined by the amount of mass in an object. Thus, Planet T would have a higher gravitational pull because it had more mass.	(A)
Scientists found 2 new planets in a newly discovered solar system. They concluded that Planet T would have a higher gravitational pull than Planet S because (A) it had more mass (B) it had lower mass	The amount of gravitational pull depends on the mass of the object. Thus, Planet T would have a higher gravitational pull because it had more mass.	(A)
Scientists found 2 new planets in a newly discovered solar system. They concluded that Planet T would have a higher gravitational pull than Planet S because (A) it had more mass (B) it had lower mass	Gravitational pull is determined by mass. The higher the mass, the higher the gravitational pull. Thus, Planet T would have a higher gravitational pull than Planet S because it had more mass.	(A)
Scientists found 2 new planets in a newly discovered solar system. They concluded that Planet T would have a higher gravitational pull than Planet S because (A) it had more mass (B) it had lower mass	Gravity is determined by mass. Thus, the scientists concluded that Planet T would have a higher gravitational pull because it had more mass.	(A)
If you hired a pitcher, (A) a nerd (B) a bodybuilder likely can pitch a baseball faster	The bodybuilder likely can pitch a baseball faster because they have more strength and power than a nerd. Thus, the bodybuilder likely can pitch a baseball faster.	(B)
If you hired a pitcher, (A) a nerd (B) a bodybuilder likely can pitch a baseball faster	Something that is stronger can move something faster. The bodybuilder likely has more strength than the nerd, so they can pitch a baseball faster.	(B)
If you hired a pitcher, (A) a nerd (B) a bodybuilder likely can pitch a baseball faster	When something has more power, it is generally able to do something faster. A bodybuilder likely has more power than a nerd, so a bodybuilder likely can pitch a baseball faster.	(B)
If you hired a pitcher, (A) a nerd (B) a bodybuilder likely can pitch a baseball faster	Since pitching involves physical strength, the bodybuilder likely can pitch a baseball faster.	(B)
If you hired a pitcher, (A) a nerd (B) a bodybuilder likely can pitch a baseball faster	When something is stronger, it can generate more force faster. Thus, a bodybuilder is likely to be able to pitch a baseball faster because they are stronger.	(B)
Bill drops a boulder on a tire and a mirror. The tire doesnt break but the mirror does. the mirror is (A) less flexible (B) more flexible	When something is less flexible, it is more likely to break. Thus, the mirror is less flexible than the tire and is more likely to break.	(A)
Bill drops a boulder on a tire and a mirror. The tire doesnt break but the mirror does. the mirror is (A) less flexible (B) more flexible	When something is less flexible, it is more prone to breaking. Thus, the mirror is less flexible and broke when the boulder was dropped on it.	(A)
Bill drops a boulder on a tire and a mirror. The tire doesnt break but the mirror does. the mirror is (A) less flexible (B) more flexible	When something is less flexible, it is more likely to break. Thus, the mirror is less flexible.	(A)
Bill drops a boulder on a tire and a mirror. The tire doesnt break but the mirror does. the mirror is (A) less flexible (B) more flexible	When something is more flexible, it is able to bend and not break when force is applied. Thus, the mirror is less flexible since it broke when force was applied.	(A)
Bill drops a boulder on a tire and a mirror. The tire doesnt break but the mirror does. the mirror is (A) less flexible (B) more flexible	When something is more flexible, it can bend and absorb the shock better. Thus, the mirror is less flexible and is more easily broken.	(A)
Rick rides his bike down a rocky path, and sees that his bike speeds up when he hits a grass patch. The bike went smoother over the grass patch than the rocky path because the grass patch had (A) more resistance (B) less resistance.	When something has less resistance, it is easier to slide on. Thus, the bike went smoother over the grass patch because it had less resistance.	(B)
Rick rides his bike down a rocky path, and sees that his bike speeds up when he hits a grass patch. The bike went smoother over the grass patch than the rocky path because the grass patch had (A) more resistance (B) less resistance.	When something has less resistance, it is easier to slip over. Thus, the bike went smoother over the grass patch because it had less resistance.	(B)
Rick rides his bike down a rocky path, and sees that his bike speeds up when he hits a grass patch. The bike went smoother over the grass patch than the rocky path because the grass patch had (A) more resistance (B) less resistance.	When something has less resistance, it is smoother. Thus, the bike went smoother over the grass patch because it had less resistance.	(B)
Rick rides his bike down a rocky path, and sees that his bike speeds up when he hits a grass patch. The bike went smoother over the grass patch than the rocky path because the grass patch had (A) more resistance (B) less resistance.	When something has less resistance, it is easier to move on. Thus, the bike went smoother over the grass patch because it had less resistance.	(B)
Rick rides his bike down a rocky path, and sees that his bike speeds up when he hits a grass patch. The bike went smoother over the grass patch than the rocky path because the grass patch had (A) more resistance (B) less resistance.	When something has less resistance, it is easier to slide on. Thus, the bike went smoother over the grass patch because it had less resistance.	(B)
A turtle experiences low friction crawling across sandy ground and high friction crawling across dirty ground. This means it can travel a greater distance across the (A) sandy ground (B) dirty ground	When something has low friction, it is easier to move across it. Thus, the turtle can travel a greater distance across the sandy ground because it has low friction.	(A)
A turtle experiences low friction crawling across sandy ground and high friction crawling across dirty ground. This means it can travel a greater distance across the (A) sandy ground (B) dirty ground	When something has low friction, it is easier to move and it experiences less resistance. Thus, the turtle can travel a greater distance across the sandy ground.	(A)
A turtle experiences low friction crawling across sandy ground and high friction crawling across dirty ground. This means it can travel a greater distance across the (A) sandy ground (B) dirty ground	When something has less friction, it is easier to travel across. Thus, the turtle can travel a greater distance across the sandy ground because it has lower friction.	(A)
A turtle experiences low friction crawling across sandy ground and high friction crawling across dirty ground. This means it can travel a greater distance across the (A) sandy ground (B) dirty ground	When something has low friction, it is easier to move. Thus, the turtle can travel a greater distance across the sandy ground as it has low friction.	(A)
A turtle experiences low friction crawling across sandy ground and high friction crawling across dirty ground. This means it can travel a greater distance across the (A) sandy ground (B) dirty ground	When something has lower friction, it is easier to slide. Thus, the turtle can travel a greater distance across the sandy ground.	(A)
Two robins were flying south at the same velocity. The male robin stopped to rest on a tree after 2 miles and the female kept going and didn't stop to rest for another half a mile. Which robin covered more distance? (A) the male (B) the female	The robin that kept going covered more distance. The female robin kept going for another half a mile after the male robin stopped to rest. Thus, the female robin covered more distance.	(B)
Two robins were flying south at the same velocity. The male robin stopped to rest on a tree after 2 miles and the female kept going and didn't stop to rest for another half a mile. Which robin covered more distance? (A) the male (B) the female	The female robin did not stop to rest for another half a mile. Thus, she covered more distance than the male robin.	(B)
Two robins were flying south at the same velocity. The male robin stopped to rest on a tree after 2 miles and the female kept going and didn't stop to rest for another half a mile. Which robin covered more distance? (A) the male (B) the female	The female robin covered more distance as she kept going without stopping for half a mile.	(B)
Two robins were flying south at the same velocity. The male robin stopped to rest on a tree after 2 miles and the female kept going and didn't stop to rest for another half a mile. Which robin covered more distance? (A) the male (B) the female	The female robin kept going for a longer distance, so she covered more distance.	(B)
Two robins were flying south at the same velocity. The male robin stopped to rest on a tree after 2 miles and the female kept going and didn't stop to rest for another half a mile. Which robin covered more distance? (A) the male (B) the female	The female robin kept going for another half a mile before stopping, so she covered more distance.	(B)
Adam noticed bright cop lights approach him from behind and pass ahead of him. When would these cop lights appear dimmest? (A) Far away (B) Up close	When something is far away, it will appear dimmest. Thus, the cop lights will appear dimmest when they are far away.	(A)
Adam noticed bright cop lights approach him from behind and pass ahead of him. When would these cop lights appear dimmest? (A) Far away (B) Up close	When something is far away, it appears dimmer. Thus, the cop lights appeared dimmest when they were far away.	(A)
Adam noticed bright cop lights approach him from behind and pass ahead of him. When would these cop lights appear dimmest? (A) Far away (B) Up close	When something is far away, it appears dimmer. Thus, the cop lights would appear dimmest when they were far away.	(A)
